,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
6135,"29 Weybosset St, Providence, RI",WATSON E L CO Inc,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_49.png', 'cd1943/entry/1943_Page_1130 (3)_50.png', 'cd1943/entry/1943_Page_1130 (3)_51.png', 'cd1943/entry/1943_Page_1130 (3)_52.png']",100.0,Insurance Agents,41.824341975974306,-71.40977601788771,100.0,29 WEYBOSSET ST PROVIDENCE,WATSON E L CO Inc 29 Weybosset. tel GAspvee 0909For further infor- mation see page 61 Buyers Guide and front cover
6136,"111 Westminster St, Providence, RI",Weeden Raymer B,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_53.png', 'cd1943/entry/1943_Page_1130 (3)_54.png']",100.0,Insurance Agents,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Weeden Raymer B 111. Westminster: rm 1512
6137,"111 Westminster St, Providence, RI",Wheaton Herbert M,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_55.png', 'cd1943/entry/1943_Page_1130 (3)_56.png']",100.0,Insurance Agents,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Wheaton Herbert M 111 Westminster rm 2108
6138,HARDCODE,WHITE WILLIS H & SONS CO,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_57.png', 'cd1943/entry/1943_Page_1130 (3)_58.png', 'cd1943/entry/1943_Page_1130 (3)_59.png', 'cd1943/entry/1943_Page_1130 (3)_60.png']",100.0,Insurance Agents,41.824951,-71.40983100000001,100.0,49 WESTMINSTER ST PROVIDENCE,WHITE WILLIS H & SONS CO 49 Westminster rm 720 tel GAspee 6386 For further information see page 94 Buyers Guide
6139,"87 Weybosset St, Providence, RI",Wilder Webb W,2019-03-22,['cd1943/entry/1943_Page_1130 (3)_61.png'],100.0,Insurance Agents,41.82345669921349,-71.41051758095863,86.0,87 WEYBOSSET ST PROVIDENCE,Wilder Webb W 87 Weybosset: rm. 327
6140,"76 Westminster St, Providence, RI",Winslow Winthrop,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_62.png', 'cd1943/entry/1943_Page_1130 (3)_63.png']",100.0,Insurance Agents,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,Winslow Winthrop 76 Westminster rm 816
6141,"296 Atwells Ave, Providence, RI",Zelano Jos,2019-03-22,['cd1943/entry/1943_Page_1130 (3)_64.png'],100.0,Insurance Agents,41.82361410613838,-71.42771768341798,100.0,296 ATWELLS AVE PROVIDENCE,Zelano Jos 296 Atwells av rm 22
6142,"111 Westminster St, Providence, RI",CAREY EDMUND F general agent for State Mutual Life Assurance Co of Worcester Mass,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_66.png', 'cd1943/entry/1943_Page_1130 (3)_67.png', 'cd1943/entry/1943_Page_1130 (3)_68.png', 'cd1943/entry/1943_Page_1130 (3)_69.png', 'cd1943/entry/1943_Page_1130 (3)_70.png', 'cd1943/entry/1943_Page_1130 (3)_71.png']",100.0,*Insurance AgentsLife,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,CAREY EDMUND F general agent for State Mutual Life Assurance Co of Worcester Mass 2104 Industrial Trust bldg 111 Westminster tel Gas- pee 5034For further information see page 60 Buyers Guide
6143,"111 Westminster St, Providence, RI",Industrial Trust bldg,2019-03-22,"['cd1943/entry/1943_Page_1131 (1)_1.png', 'cd1943/entry/1943_Page_1131 (1)_2.png', 'cd1943/entry/1943_Page_1131 (1)_3.png', 'cd1943/entry/1943_Page_1131 (1)_4.png']",100.0,*Insurance AgentsLife,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,PURSER CARR R 1004-1006 Industrial Trust bldg 111 Westminster tels GAspee 0643-0644For further in- formation see page 60 Buyers Guide
6144,"76 Westminster St, Providence, RI",WINSLOW WINTHROP general agent New England Mutual Life Insurance Co,2019-03-22,"['cd1943/entry/1943_Page_1131 (1)_5.png', 'cd1943/entry/1943_Page_1131 (1)_6.png', 'cd1943/entry/1943_Page_1131 (1)_7.png', 'cd1943/entry/1943_Page_1131 (1)_8.png']",100.0,*Insurance AgentsLife,41.82463663516011,-71.41012717666993,91.0,76 WESTMINSTER ST PROVIDENCE,WINSLOW WINTHROP general agent New England Mutual Life Insurance Co 816 Turks Head bldg 76 Wesimin- ster tel GAspee 7076
6145,"29 Weybosset St, Providence, RI",PRESTON ROBERT S,2019-03-22,"['cd1943/entry/1943_Page_1131 (1)_10.png', 'cd1943/entry/1943_Page_1131 (1)_11.png', 'cd1943/entry/1943_Page_1131 (1)_12.png', 'cd1943/entry/1943_Page_1131 (1)_13.png']",100.0,*Insurance Analysis,41.824341975974306,-71.40977601788771,100.0,29 WEYBOSSET ST PROVIDENCE,PRESTON ROBERT S 29 Weybosset rm 22 tel GAspee 7276For further information see page 60 Buyers Guide
6146,HARDCODE,Adams Herbert M,2019-03-22,"['cd1943/entry/1943_Page_1131 (1)_15.png', 'cd1943/entry/1943_Page_1131 (1)_16.png']",100.0,Insurance Brokers,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Adams Herbert M 15 Westminster rm 618
6147,"87 Weybosset St, Providence, RI",Alberts Henry,2019-03-22,['cd1943/entry/1943_Page_1131 (1)_17.png'],100.0,Insurance Brokers,41.82345669921349,-71.41051758095863,100.0,87 WEYBOSSET ST PROVIDENCE,Alberts Henry 87 Weybosset rm 325
6148,"53 Canal St, Providence, RI",Arnold Henry N,2019-03-22,['cd1943/entry/1943_Page_1131 (1)_18.png'],100.0,Insurance Brokers,41.82610271223538,-71.4090038038638,100.0,53 CANAL ST PROVIDENCE,Arnold Henry N 53 Canal
6149,"111 Westminster St, Providence, RI",BLANCHARD HENRY J,2019-03-22,"['cd1943/entry/1943_Page_1131 (1)_19.png', 'cd1943/entry/1943_Page_1131 (1)_20.png', 'cd1943/entry/1943_Page_1131 (1)_21.png', 'cd1943/entry/1943_Page_1131 (1)_22.png', 'cd1943/entry/1943_Page_1131 (1)_23.png']",100.0,Insurance Brokers,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,BLANCHARD HENRY J 405 Indus- trial Trust bldg 111 Westminster tel GAspee 2059-For further informa- tion see page 50 Buyers Guide and back cover
6150,"87 Weybosset St, Providence, RI",Bochner Morris,2019-03-22,['cd1943/entry/1943_Page_1131 (1)_24.png'],100.0,Insurance Brokers,41.82345669921349,-71.41051758095863,100.0,87 WEYBOSSET ST PROVIDENCE,Bochner Morris 87 Weybosset rm 325
6151,"29 Weybosset St, Providence, RI",Chambers Wm C,2019-03-22,['cd1943/entry/1943_Page_1131 (1)_25.png'],100.0,Insurance Brokers,41.824341975974306,-71.40977601788771,100.0,29 WEYBOSSET ST PROVIDENCE,Chambers Wm C 29 Weybosset rm 43
